1683357332.000000,timestamp
0.000000,1683357332.0
0.831534,1683357332.25
1.179021,1683357332.5
1.500684,1683357332.75
1.507190,1683357333.0
1.516158,1683357333.25
1.526408,1683357333.5
1.532815,1683357333.75
1.539221,1683357334.0
1.535377,1683357334.25
1.541783,1683357334.5
1.544346,1683357334.75
1.541783,1683357335.0
1.535377,1683357335.25
1.543065,1683357335.5
1.536659,1683357335.75
1.536659,1683357336.0
1.532815,1683357336.25
1.534096,1683357336.5
1.526408,1683357336.75
1.528971,1683357337.0
1.520002,1683357337.25
1.525127,1683357337.5
1.523846,1683357337.75
1.522565,1683357338.0
1.514877,1683357338.25
1.520002,1683357338.5
1.518721,1683357338.75
1.513596,1683357339.0
1.509752,1683357339.25
1.516158,1683357339.5
1.509752,1683357339.75
1.517440,1683357340.0
1.511033,1683357340.25
1.518721,1683357340.5
1.514877,1683357340.75
1.517440,1683357341.0
1.514877,1683357341.25
1.516158,1683357341.5
1.508471,1683357341.75
1.508471,1683357342.0
1.502065,1683357342.25
1.505908,1683357342.5
1.500783,1683357342.75
1.502065,1683357343.0
1.494377,1683357343.25
1.494377,1683357343.5
1.487971,1683357343.75
1.493096,1683357344.0
1.491815,1683357344.25
1.495658,1683357344.5
1.500783,1683357344.75
1.502065,1683357345.0
1.500783,1683357345.25
1.503346,1683357345.5
1.498221,1683357345.75
1.498221,1683357346.0
1.490533,1683357346.25
1.511033,1683357346.5
1.482846,1683357346.75
1.479002,1683357347.0
1.472596,1683357347.25
1.471315,1683357347.5
1.468752,1683357347.75
1.461064,1683357348.0
1.458502,1683357348.25
1.455940,1683357348.5
1.449533,1683357348.75
1.453377,1683357349.0
1.454658,1683357349.25
1.457221,1683357349.5
1.463627,1683357349.75
1.475158,1683357350.0
1.475158,1683357350.25
1.481565,1683357350.5
1.489252,1683357350.75
1.500783,1683357351.0
1.503346,1683357351.25
1.516158,1683357351.5
1.517440,1683357351.75
1.526408,1683357352.0
1.568690,1683357352.25
1.586627,1683357352.5
1.582784,1683357352.75
1.593034,1683357353.0
1.612252,1683357353.25
1.614815,1683357353.5
1.612252,1683357353.75
1.621221,1683357354.0
1.618659,1683357354.25
1.621221,1683357354.5
1.617378,1683357354.75
1.614815,1683357355.0
1.612252,1683357355.25
1.610971,1683357355.5
1.607127,1683357355.75
1.604565,1683357356.0
1.604565,1683357356.25
1.607127,1683357356.5
1.603284,1683357356.75
1.600721,1683357357.0
1.600721,1683357357.25
1.608409,1683357357.5
1.610971,1683357357.75
1.612252,1683357358.0
1.605846,1683357358.25
1.600721,1683357358.5
1.602002,1683357358.75
1.605846,1683357359.0
1.600721,1683357359.25
1.600721,1683357359.5
1.593034,1683357359.75
1.594315,1683357360.0
1.587909,1683357360.25
1.580221,1683357360.5
1.534096,1683357360.75
1.595596,1683357361.0
1.594315,1683357361.25
1.595596,1683357361.5
1.602002,1683357361.75
1.604565,1683357362.0
1.639159,1683357362.25
1.666065,1683357362.5
1.669909,1683357362.75
1.666065,1683357363.0
1.660940,1683357363.25
1.666065,1683357363.5
1.667346,1683357363.75
1.664784,1683357364.0
1.657096,1683357364.25
1.657096,1683357364.5
1.649409,1683357364.75
1.644284,1683357365.0
1.649409,1683357365.25
1.650690,1683357365.5
1.649409,1683357365.75
1.612252,1683357366.0
1.582784,1683357366.25
1.569971,1683357366.5
1.572534,1683357366.75
1.582784,1683357367.0
1.630190,1683357367.25
1.631471,1683357367.5
1.628909,1683357367.75
1.632753,1683357368.0
1.625065,1683357368.25
1.627627,1683357368.5
1.622502,1683357368.75
1.623784,1683357369.0
1.617378,1683357369.25
1.617378,1683357369.5
1.609690,1683357369.75
1.614815,1683357370.0
1.603284,1683357370.25
1.605846,1683357370.5
1.600721,1683357370.75
1.602002,1683357371.0
1.599440,1683357371.25
1.599440,1683357371.5
1.593034,1683357371.75
1.598159,1683357372.0
1.589190,1683357372.25
1.587909,1683357372.5
1.581502,1683357372.75
1.584065,1683357373.0
1.582784,1683357373.25
1.577659,1683357373.5
1.575096,1683357373.75
1.573815,1683357374.0
1.571252,1683357374.25
1.568690,1683357374.5
1.567409,1683357374.75
1.563565,1683357375.0
1.562284,1683357375.25
1.554596,1683357375.5
1.554596,1683357375.75
1.550752,1683357376.0
1.549471,1683357376.25
1.545627,1683357376.5
1.549471,1683357376.75
1.548190,1683357377.0
1.546908,1683357377.25
1.540502,1683357377.5
1.541783,1683357377.75
1.539221,1683357378.0
1.539221,1683357378.25
1.535377,1683357378.5
1.528971,1683357378.75
1.528971,1683357379.0
1.525127,1683357379.25
1.522565,1683357379.5
1.514877,1683357379.75
1.518721,1683357380.0
1.513596,1683357380.25
1.513596,1683357380.5
1.512315,1683357380.75
1.512315,1683357381.0
1.511033,1683357381.25
1.512315,1683357381.5
1.507190,1683357381.75
1.507190,1683357382.0
1.499502,1683357382.25
1.500783,1683357382.5
1.493096,1683357382.75
1.493096,1683357383.0
1.487971,1683357383.25
1.490533,1683357383.5
1.480283,1683357383.75
1.482846,1683357384.0
1.480283,1683357384.25
1.476440,1683357384.5
1.472596,1683357384.75
1.475158,1683357385.0
1.467471,1683357385.25
1.472596,1683357385.5
1.464908,1683357385.75
1.463627,1683357386.0
1.459783,1683357386.25
1.461064,1683357386.5
1.459783,1683357386.75
1.458502,1683357387.0
1.450814,1683357387.25
1.438002,1683357387.5
1.425189,1683357387.75
1.457221,1683357388.0
1.448252,1683357388.25
1.449533,1683357388.5
1.450814,1683357388.75
1.445689,1683357389.0
1.441846,1683357389.25
1.441846,1683357389.5
1.443127,1683357389.75
1.438002,1683357390.0
1.431596,1683357390.25
1.409814,1683357390.5
1.358564,1683357390.75
1.338064,1683357391.0
1.345752,1683357391.25
1.348314,1683357391.5
1.336783,1683357391.75
1.352158,1683357392.0
1.366252,1683357392.25
1.357283,1683357392.5
1.350877,1683357392.75
1.348314,1683357393.0
1.345752,1683357393.25
1.344470,1683357393.5
1.336783,1683357393.75
1.332939,1683357394.0
1.321408,1683357394.25
1.313720,1683357394.5
1.321408,1683357394.75
1.313720,1683357395.0
1.312439,1683357395.25
1.307314,1683357395.5
1.313720,1683357395.75
1.326533,1683357396.0
1.308595,1683357396.25
1.308595,1683357396.5
1.315002,1683357396.75
1.316283,1683357397.0
1.317564,1683357397.25
1.315002,1683357397.5
1.307314,1683357397.75
1.309877,1683357398.0
1.304752,1683357398.25
1.316283,1683357398.5
1.326533,1683357398.75
1.307314,1683357399.0
1.304752,1683357399.25
1.306033,1683357399.5
1.304752,1683357399.75
1.311158,1683357400.0
1.304752,1683357400.25
1.304752,1683357400.5
1.297064,1683357400.75
1.298345,1683357401.0
1.290658,1683357401.25
1.299626,1683357401.5
1.291939,1683357401.75
1.294502,1683357402.0
1.290658,1683357402.25
1.293220,1683357402.5
1.286814,1683357402.75
1.288095,1683357403.0
1.284251,1683357403.25
1.286814,1683357403.5
1.284251,1683357403.75
1.282970,1683357404.0
1.276564,1683357404.25
1.279126,1683357404.5
1.294502,1683357404.75
1.320127,1683357405.0
1.334220,1683357405.25
1.341908,1683357405.5
1.348314,1683357405.75
1.348314,1683357406.0
1.352158,1683357406.25
1.352158,1683357406.5
1.352158,1683357406.75
1.349595,1683357407.0
1.352158,1683357407.25
1.350877,1683357407.5
1.349595,1683357407.75
1.347033,1683357408.0
1.347033,1683357408.25
1.340627,1683357408.5
1.348314,1683357408.75
1.339345,1683357409.0
1.340627,1683357409.25
1.338064,1683357409.5
1.335502,1683357409.75
1.330377,1683357410.0
1.332939,1683357410.25
1.330377,1683357410.5
1.331658,1683357410.75
1.329095,1683357411.0
1.331658,1683357411.25
1.330377,1683357411.5
1.332939,1683357411.75
1.325252,1683357412.0
1.330377,1683357412.25
1.321408,1683357412.5
1.326533,1683357412.75
1.317564,1683357413.0
1.323970,1683357413.25
1.315002,1683357413.5
1.313720,1683357413.75
1.308595,1683357414.0
1.311158,1683357414.25
1.306033,1683357414.5
1.309877,1683357414.75
1.309877,1683357415.0
1.308595,1683357415.25
1.304752,1683357415.5
1.308595,1683357415.75
1.298345,1683357416.0
1.299626,1683357416.25
1.295783,1683357416.5
1.297064,1683357416.75
1.290658,1683357417.0
1.295783,1683357417.25
1.289376,1683357417.5
1.289376,1683357417.75
1.284251,1683357418.0
1.284251,1683357418.25
1.281689,1683357418.5
1.281689,1683357418.75
1.280408,1683357419.0
1.276564,1683357419.25
1.272720,1683357419.5
1.272720,1683357419.75
1.271439,1683357420.0
1.267595,1683357420.25
1.265033,1683357420.5
1.259908,1683357420.75
1.262470,1683357421.0
1.257345,1683357421.25
1.257345,1683357421.5
1.252220,1683357421.75
1.249658,1683357422.0
1.250939,1683357422.25
1.252220,1683357422.5
1.245814,1683357422.75
1.245814,1683357423.0
1.241970,1683357423.25
