mode,timestamp,gps.latitude,gps.longitude.fix,gps.altitude,gps.longitude.raw,chassis_gps.gps_valid,chassis_gps.is_gps_fault,chassis_gps.gps_speed,speed_mps,fuel_range_m,throttle_percentage,brake_percentage,steering_percentage,steering_torque_nm,parking_brake,error_code,gear_location
chassis,1686123296921439907,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.713889122009277,0,17.006179809570312,24.168764114379883,-0.1914893686771392,-0.0625,0.0,0,1
chassis,1686123296931362026,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.713889122009277,0,17.006179809570312,24.168764114379883,-0.1914893686771392,-0.0625,0.0,0,1
chassis,1686123296941358806,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.686110973358154,0,17.006179809570312,24.168764114379883,-0.1702127605676651,0.0625,0.0,0,1
chassis,1686123296951418443,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.686110973358154,0,16.632333755493164,24.05279541015625,-0.1702127605676651,0.0625,0.0,0,1
chassis,1686123296961539777,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.686110973358154,0,16.632333755493164,24.05279541015625,-0.1702127605676651,0.0625,0.0,0,1
chassis,1686123296971506431,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.650000095367432,0,16.4370174407959,24.078737258911133,-0.1702127605676651,0.0,0.0,0,1
chassis,1686123296981507852,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.605555534362793,0,16.4370174407959,24.078737258911133,-0.1914893686771392,0.0625,0.0,0,1
chassis,1686123296991556351,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.605555534362793,0,16.307315826416016,24.05279541015625,-0.1914893686771392,0.0625,0.0,0,1
chassis,1686123297001531803,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.605555534362793,0,16.307315826416016,24.05279541015625,-0.1914893686771392,0.0625,0.0,0,1
chassis,1686123297011393764,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.572222232818604,0,16.45380401611328,23.97650146484375,-0.1914893686771392,0.0625,0.0,0,1
chassis,1686123297021436368,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.572222232818604,0,16.45380401611328,23.97650146484375,-0.1914893686771392,0.0625,0.0,0,1
chassis,1686123297031422445,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.536110877990723,0,16.810863494873047,24.02838134765625,-0.2340425550937652,0.125,0.0,0,1
chassis,1686123297041449281,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.536110877990723,0,16.810863494873047,24.02838134765625,-0.2340425550937652,0.125,0.0,0,1
chassis,1686123297051467758,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.505555629730225,0,17.087053298950195,24.072633743286133,-0.2765957415103912,0.0625,0.0,0,1
chassis,1686123297061399204,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.505555629730225,0,17.087053298950195,24.072633743286133,-0.2765957415103912,0.0625,0.0,0,1
chassis,1686123297071396198,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.472222328186035,0,17.021438598632812,24.072633743286133,-0.2978723347187042,0.0,0.0,0,1
chassis,1686123297081521133,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.472222328186035,0,17.021438598632812,24.072633743286133,-0.2978723347187042,0.0,0.0,0,1
chassis,1686123297091521363,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.436110973358154,0,16.778820037841797,24.197757720947266,-0.3191489279270172,-0.125,0.0,0,1
chassis,1686123297101406644,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.436110973358154,0,16.778820037841797,24.197757720947266,-0.3191489279270172,-0.125,0.0,0,1
chassis,1686123297111492960,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.405555725097656,0,16.3881893157959,24.084840774536133,-0.3404255211353302,0.0625,0.0,0,1
chassis,1686123297121514318,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.405555725097656,0,16.3881893157959,24.084840774536133,-0.3404255211353302,0.0625,0.0,0,1
chassis,1686123297131541335,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.372222423553467,0,16.3881893157959,24.084840774536133,-0.3404255211353302,0.0,0.0,0,1
chassis,1686123297141411835,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.372222423553467,0,16.3546199798584,24.0299072265625,-0.3404255211353302,0.0,0.0,0,1
chassis,1686123297151392785,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.372222423553467,0,16.3546199798584,24.0299072265625,-0.3404255211353302,0.0,0.0,0,1
chassis,1686123297161396360,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.3416666984558105,0,16.54993438720703,24.12451362609864,-0.3404255211353302,-0.0625,0.0,0,1
chassis,1686123297171507413,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.311110973358154,0,16.89173698425293,24.103151321411133,-0.3191489279270172,0.0625,0.0,0,1
chassis,1686123297181452629,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.311110973358154,0,16.89173698425293,24.103151321411133,-0.3191489279270172,0.0625,0.0,0,1
chassis,1686123297191382884,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.311110973358154,0,16.89173698425293,24.103151321411133,-0.3191489279270172,0.0625,0.0,0,1
chassis,1686123297201441356,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.275000095367432,0,17.071794509887695,24.02685546875,-0.2978723347187042,0.0,0.0,0,1
chassis,1686123297211422230,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.275000095367432,0,17.071794509887695,24.02685546875,-0.2978723347187042,0.0,0.0,0,1
chassis,1686123297221436614,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.247222423553467,0,17.038223266601562,24.02685546875,-0.2765957415103912,0.0,0.0,0,1
chassis,1686123297231440118,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.247222423553467,0,17.038223266601562,24.02685546875,-0.2765957415103912,0.0,0.0,0,1
chassis,1686123297241424954,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.219444274902344,0,16.713207244873047,23.871213912963867,-0.2553191483020782,0.0,0.0,0,1
chassis,1686123297251462551,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.219444274902344,0,16.713207244873047,23.871213912963867,-0.2553191483020782,0.0,0.0,0,1
chassis,1686123297261497090,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.188889026641846,0,16.3881893157959,23.46685028076172,-0.2340425550937652,-0.0625,0.0,0,1
chassis,1686123297271426292,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.188889026641846,0,16.3881893157959,23.46685028076172,-0.2340425550937652,-0.0625,0.0,0,1
chassis,1686123297281421925,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.161110877990723,0,16.256961822509766,22.919050216674805,-0.2127659618854522,-0.125,0.0,0,1
chassis,1686123297291386439,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.161110877990723,0,16.256961822509766,22.919050216674805,-0.2127659618854522,-0.125,0.0,0,1
chassis,1686123297301384168,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.133333206176758,0,16.37140464782715,22.32089805603028,-0.1914893686771392,-0.1875,0.0,0,1
chassis,1686123297311499443,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.133333206176758,0,16.37140464782715,22.32089805603028,-0.1914893686771392,-0.1875,0.0,0,1
chassis,1686123297321405542,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.108333110809326,0,16.37140464782715,22.32089805603028,-0.1914893686771392,-0.25,0.0,0,1
chassis,1686123297331405558,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.108333110809326,0,16.615549087524414,21.635766983032227,-0.1914893686771392,-0.25,0.0,0,1
chassis,1686123297341344883,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.108333110809326,0,16.615549087524414,21.635766983032227,-0.1914893686771392,-0.25,0.0,0,1
chassis,1686123297351453973,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.080555438995361,0,16.972610473632812,21.01167297363281,-0.1489361673593521,-0.125,0.0,0,1
chassis,1686123297361458975,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.080555438995361,0,16.972610473632812,21.01167297363281,-0.1489361673593521,-0.125,0.0,0,1
chassis,1686123297371444005,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.0527777671813965,0,17.070268630981445,20.27008438110352,-0.1489361673593521,-0.125,0.0,0,1
chassis,1686123297381529013,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.0527777671813965,0,17.070268630981445,20.27008438110352,-0.1489361673593521,-0.125,0.0,0,1
chassis,1686123297391464733,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,4.025000095367432,0,16.940567016601562,19.68718910217285,-0.1489361673593521,-0.1875,0.0,0,1
chassis,1686123297401376762,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.991666555404663,0,16.940567016601562,19.68718910217285,-0.1489361673593521,-0.0625,0.0,0,1
chassis,1686123297411493567,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.991666555404663,0,16.54993438720703,18.773174285888672,-0.1489361673593521,-0.0625,0.0,0,1
chassis,1686123297421412222,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.991666555404663,0,16.54993438720703,18.773174285888672,-0.1489361673593521,-0.0625,0.0,0,1
chassis,1686123297431452245,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.974999904632568,0,16.3881893157959,18.358129501342773,-0.1489361673593521,0.0,0.0,0,1
chassis,1686123297441417387,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.974999904632568,0,16.3881893157959,18.358129501342773,-0.1489361673593521,0.0,0.0,0,1
chassis,1686123297451423771,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.952777862548828,0,16.45380401611328,17.830167770385742,-0.1489361673593521,0.0,0.0,0,1
chassis,1686123297461417602,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.952777862548828,0,16.45380401611328,17.830167770385742,-0.1489361673593521,0.0,0.0,0,1
chassis,1686123297471431512,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.936111211776733,0,16.794078826904297,17.599756240844727,-0.1489361673593521,0.0625,0.0,0,1
chassis,1686123297481533756,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.936111211776733,0,16.794078826904297,17.599756240844727,-0.1489361673593521,0.0625,0.0,0,1
chassis,1686123297491452250,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.922222137451172,0,16.989395141601562,17.575342178344727,-0.1489361673593521,0.125,0.0,0,1
chassis,1686123297501447341,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.922222137451172,0,16.989395141601562,17.575342178344727,-0.1489361673593521,0.125,0.0,0,1
chassis,1686123297511426961,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.902777671813965,0,16.989395141601562,17.575342178344727,-0.1489361673593521,0.1875,0.0,0,1
chassis,1686123297521493866,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.902777671813965,0,17.053482055664062,17.70351791381836,-0.1489361673593521,0.1875,0.0,0,1
chassis,1686123297531543205,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.883333444595337,0,16.810863494873047,17.570764541625977,-0.1489361673593521,0.25,0.0,0,1
chassis,1686123297541499659,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.883333444595337,0,16.810863494873047,17.570764541625977,-0.1489361673593521,0.25,0.0,0,1
chassis,1686123297551431568,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.872222185134888,0,16.53467559814453,17.575342178344727,-0.1489361673593521,0.3125,0.0,0,1
chassis,1686123297561502833,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.872222185134888,0,16.53467559814453,17.575342178344727,-0.1489361673593521,0.3125,0.0,0,1
chassis,1686123297571466601,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.86388897895813,0,16.53467559814453,17.575342178344727,-0.1276595741510391,0.3125,0.0,0,1
chassis,1686123297581496080,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.86388897895813,0,16.37140464782715,17.499046325683594,-0.1276595741510391,0.3125,0.0,0,1
chassis,1686123297591414238,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.86388897895813,0,16.37140464782715,17.499046325683594,-0.1276595741510391,0.3125,0.0,0,1
chassis,1686123297601548959,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.849999904632568,0,16.46906280517578,17.450218200683594,-0.1063829809427261,0.3125,0.0,0,1
chassis,1686123297611498605,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.8333332538604736,0,16.46906280517578,17.450218200683594,-0.1063829809427261,0.3125,0.0,0,1
chassis,1686123297621504051,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.8333332538604736,0,16.729991912841797,17.37087059020996,-0.1063829809427261,0.3125,0.0,0,1
chassis,1686123297631541715,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.8333332538604736,0,16.729991912841797,17.37087059020996,-0.1063829809427261,0.3125,0.0,0,1
chassis,1686123297641429800,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.825000047683716,0,16.778820037841797,17.297626495361328,-0.1063829809427261,0.375,0.0,0,1
chassis,1686123297651463987,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.825000047683716,0,16.778820037841797,17.297626495361328,-0.1063829809427261,0.375,0.0,0,1
chassis,1686123297661500114,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.816666603088379,0,16.583505630493164,17.073320388793945,-0.1063829809427261,0.375,0.0,0,1
chassis,1686123297671434611,38.013443,113.62946333333332,0.0,113.62946333333332,1.0,0.0,0.0,3.816666603088379,0,16.583505630493164,17.073320388793945,-0.1063829809427261,0.375,0.0,0,1
