1683531693.00,timestamp
-0.00,1683531693.0
-0.00,1683531693.015625
-0.00,1683531693.03125
-0.00,1683531693.046875
-0.00,1683531693.0625
-0.00,1683531693.078125
-0.00,1683531693.09375
-0.00,1683531693.109375
-0.00,1683531693.125
-0.00,1683531693.140625
0.00,1683531693.15625
0.01,1683531693.171875
0.01,1683531693.1875
-0.00,1683531693.203125
-0.03,1683531693.21875
-0.05,1683531693.234375
-0.05,1683531693.25
0.00,1683531693.265625
0.13,1683531693.28125
0.36,1683531693.296875
0.66,1683531693.3125
1.01,1683531693.328125
1.37,1683531693.34375
1.72,1683531693.359375
2.06,1683531693.375
2.40,1683531693.390625
2.79,1683531693.40625
3.24,1683531693.421875
3.80,1683531693.4375
4.42,1683531693.453125
5.06,1683531693.46875
5.66,1683531693.484375
6.20,1683531693.5
6.68,1683531693.515625
7.15,1683531693.53125
7.68,1683531693.546875
8.31,1683531693.5625
9.14,1683531693.578125
10.09,1683531693.59375
11.04,1683531693.609375
11.88,1683531693.625
12.56,1683531693.640625
13.14,1683531693.65625
13.76,1683531693.671875
14.65,1683531693.6875
15.96,1683531693.703125
17.91,1683531693.71875
20.32,1683531693.734375
22.90,1683531693.75
25.38,1683531693.765625
27.58,1683531693.78125
29.57,1683531693.796875
31.68,1683531693.8125
34.32,1683531693.828125
37.81,1683531693.84375
42.54,1683531693.859375
48.15,1683531693.875
54.10,1683531693.890625
59.83,1683531693.90625
64.97,1683531693.921875
69.58,1683531693.9375
74.14,1683531693.953125
79.34,1683531693.96875
85.71,1683531693.984375
93.76,1683531694.0
103.00,1683531694.015625
112.62,1683531694.03125
121.73,1683531694.046875
129.77,1683531694.0625
136.75,1683531694.078125
143.30,1683531694.09375
150.75,1683531694.109375
157.77,1683531694.125
166.64,1683531694.140625
177.95,1683531694.15625
191.79,1683531694.171875
206.97,1683531694.1875
220.57,1683531694.203125
228.25,1683531694.21875
225.36,1683531694.234375
208.53,1683531694.25
176.87,1683531694.265625
132.76,1683531694.28125
80.05,1683531694.296875
23.07,1683531694.3125
-34.94,1683531694.328125
-92.44,1683531694.34375
-149.16,1683531694.359375
-205.23,1683531694.375
-260.37,1683531694.390625
-313.74,1683531694.40625
-363.87,1683531694.421875
-409.83,1683531694.4375
-450.91,1683531694.453125
-486.50,1683531694.46875
-515.74,1683531694.484375
-537.23,1683531694.5
-549.22,1683531694.515625
-549.96,1683531694.53125
-538.37,1683531694.546875
-514.21,1683531694.5625
-478.67,1683531694.578125
-433.88,1683531694.59375
-382.45,1683531694.609375
-327.02,1683531694.625
-269.84,1683531694.640625
-212.63,1683531694.65625
-156.66,1683531694.671875
-102.95,1683531694.6875
-52.37,1683531694.703125
-5.90,1683531694.71875
35.58,1683531694.734375
71.43,1683531694.75
101.35,1683531694.765625
125.50,1683531694.78125
144.38,1683531694.796875
158.69,1683531694.8125
169.15,1683531694.828125
176.37,1683531694.84375
180.75,1683531694.859375
182.57,1683531694.875
182.07,1683531694.890625
179.51,1683531694.90625
175.23,1683531694.921875
169.65,1683531694.9375
163.18,1683531694.953125
156.15,1683531694.96875
148.81,1683531694.984375
141.30,1683531695.0
133.69,1683531695.015625
126.02,1683531695.03125
118.33,1683531695.046875
110.69,1683531695.0625
103.16,1683531695.078125
95.80,1683531695.09375
88.68,1683531695.109375
81.83,1683531695.125
75.25,1683531695.140625
68.95,1683531695.15625
62.95,1683531695.171875
57.25,1683531695.1875
51.86,1683531695.203125
46.78,1683531695.21875
42.03,1683531695.234375
37.59,1683531695.25
33.45,1683531695.265625
29.61,1683531695.28125
26.07,1683531695.296875
22.81,1683531695.3125
19.83,1683531695.328125
17.11,1683531695.34375
14.67,1683531695.359375
12.48,1683531695.375
10.54,1683531695.390625
8.83,1683531695.40625
7.35,1683531695.421875
6.07,1683531695.4375
4.97,1683531695.453125
4.05,1683531695.46875
3.27,1683531695.484375
2.62,1683531695.5
2.09,1683531695.515625
1.65,1683531695.53125
1.30,1683531695.546875
1.01,1683531695.5625
0.79,1683531695.578125
0.61,1683531695.59375
0.48,1683531695.609375
0.37,1683531695.625
0.29,1683531695.640625
0.24,1683531695.65625
0.20,1683531695.671875
0.18,1683531695.6875
0.17,1683531695.703125
0.17,1683531695.71875
0.18,1683531695.734375
0.20,1683531695.75
0.23,1683531695.765625
0.26,1683531695.78125
0.30,1683531695.796875
0.34,1683531695.8125
0.38,1683531695.828125
0.43,1683531695.84375
0.47,1683531695.859375
0.53,1683531695.875
0.57,1683531695.890625
0.63,1683531695.90625
0.68,1683531695.921875
0.74,1683531695.9375
0.80,1683531695.953125
0.87,1683531695.96875
0.95,1683531695.984375
1.03,1683531696.0
1.12,1683531696.015625
1.22,1683531696.03125
1.33,1683531696.046875
1.46,1683531696.0625
1.60,1683531696.078125
1.76,1683531696.09375
1.93,1683531696.109375
2.13,1683531696.125
2.35,1683531696.140625
2.59,1683531696.15625
2.86,1683531696.171875
3.15,1683531696.1875
3.48,1683531696.203125
3.84,1683531696.21875
4.22,1683531696.234375
4.65,1683531696.25
5.11,1683531696.265625
5.62,1683531696.28125
6.17,1683531696.296875
6.77,1683531696.3125
7.40,1683531696.328125
8.04,1683531696.34375
8.68,1683531696.359375
9.33,1683531696.375
10.01,1683531696.390625
10.74,1683531696.40625
11.55,1683531696.421875
12.45,1683531696.4375
13.42,1683531696.453125
14.47,1683531696.46875
15.56,1683531696.484375
16.67,1683531696.5
17.80,1683531696.515625
18.96,1683531696.53125
20.13,1683531696.546875
21.32,1683531696.5625
22.45,1683531696.578125
23.42,1683531696.59375
24.07,1683531696.609375
24.21,1683531696.625
23.68,1683531696.640625
