mode,timestamp,gps.latitude,gps.longitude.fix,gps.altitude,gps.longitude.raw,chassis_gps.gps_valid,chassis_gps.is_gps_fault,chassis_gps.gps_speed,speed_mps,fuel_range_m,throttle_percentage,brake_percentage,steering_percentage,steering_torque_nm,parking_brake,error_code,gear_location
chassis,1687678272992756539,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.975000381469728,0,16.305789947509766,24.37018394470215,-1.148936152458191,-0.875,0.0,0,1
chassis,1687678273002676931,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.975000381469728,0,16.305789947509766,24.37018394470215,-1.148936152458191,-0.875,0.0,0,1
chassis,1687678273012758916,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.975000381469728,0,16.273746490478516,24.35187339782715,-1.148936152458191,-0.875,0.0,0,1
chassis,1687678273022716404,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.94166660308838,0,16.273746490478516,24.35187339782715,-1.148936152458191,-0.9375,0.0,0,1
chassis,1687678273032711567,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.94166660308838,0,16.305789947509766,24.3564510345459,-1.148936152458191,-0.9375,0.0,0,1
chassis,1687678273042779371,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.905555725097656,0,16.305789947509766,24.3564510345459,-1.170212745666504,-1.0,0.0,0,1
chassis,1687678273052713867,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.905555725097656,0,16.32257652282715,24.44190216064453,-1.170212745666504,-1.0,0.0,0,1
chassis,1687678273062681940,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.852777481079102,0,16.32257652282715,24.44190216064453,-1.191489338874817,-1.0,0.0,0,1
chassis,1687678273072809930,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.852777481079102,0,16.4034481048584,24.48157501220703,-1.191489338874817,-1.0,0.0,0,1
chassis,1687678273084285501,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.833333015441896,0,16.4034481048584,24.48157501220703,-1.191489338874817,-0.9375,0.0,0,1
chassis,1687678273092704214,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.833333015441896,0,16.566720962524414,24.40070152282715,-1.191489338874817,-0.9375,0.0,0,1
chassis,1687678273102745835,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.786110877990724,0,16.566720962524414,24.40070152282715,-1.21276593208313,-1.0,0.0,0,1
chassis,1687678273112658064,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.786110877990724,0,16.566720962524414,24.40070152282715,-1.21276593208313,-1.0,0.0,0,1
chassis,1687678273122762667,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.786110877990724,0,16.615549087524414,24.3961238861084,-1.21276593208313,-1.0,0.0,0,1
chassis,1687678273132679602,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.752778053283691,0,16.615549087524414,24.3961238861084,-1.2340425252914429,-1.0,0.0,0,1
chassis,1687678273142708029,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.719444274902344,0,16.37140464782715,24.32745933532715,-1.2340425252914429,-1.0,0.0,0,1
chassis,1687678273152760237,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.719444274902344,0,16.37140464782715,24.32745933532715,-1.2340425252914429,-1.0,0.0,0,1
chassis,1687678273162742109,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.69166660308838,0,16.38666343688965,24.44342803955078,-1.255319118499756,-1.0,0.0,0,1
chassis,1687678273172733970,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.69166660308838,0,16.38666343688965,24.44342803955078,-1.255319118499756,-1.0,0.0,0,1
chassis,1687678273182725097,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.69166660308838,0,16.43549156188965,24.3656063079834,-1.255319118499756,-1.0,0.0,0,1
chassis,1687678273192708544,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.658333778381348,0,16.43549156188965,24.3656063079834,-1.255319118499756,-1.0,0.0,0,1
chassis,1687678273202783725,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.658333778381348,0,16.43549156188965,24.3656063079834,-1.255319118499756,-1.0,0.0,0,1
chassis,1687678273212724621,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.619444847106934,0,16.43549156188965,24.3839168548584,-1.255319118499756,-1.0,0.0,0,1
chassis,1687678273222760461,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.619444847106934,0,16.42023277282715,24.4052791595459,-1.255319118499756,-1.0,0.0,0,1
chassis,1687678273232692050,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.591666221618652,0,16.42023277282715,24.4052791595459,-1.2765957117080688,-1.0,0.0,0,1
chassis,1687678273242745852,38.00880133333333,113.62940166666664,0.0,113.62940166666664,1.0,0.0,0.0,9.591666221618652,0,16.38666343688965,24.3533992767334,-1.2765957117080688,-1.0,0.0,0,1
