mode,timestamp,gps.latitude,gps.longitude.fix,gps.altitude,gps.longitude.raw,chassis_gps.gps_valid,chassis_gps.is_gps_fault,chassis_gps.gps_speed,speed_mps,fuel_range_m,throttle_percentage,brake_percentage,steering_percentage,steering_torque_nm,parking_brake,error_code,gear_location
chassis,1684826992228674370,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.825000047683716,0,17.087053298950195,22.67185401916504,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992238634652,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.825000047683716,0,17.087053298950195,22.67185401916504,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992248662520,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.808333396911621,0,17.071794509887695,22.745098114013672,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992258641678,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.808333396911621,0,17.071794509887695,22.745098114013672,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992268619105,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.797222137451172,0,16.50110626220703,22.67032814025879,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992278601827,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.797222137451172,0,16.50110626220703,22.67032814025879,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992288642025,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.7833333015441895,0,16.144044876098633,22.68406105041504,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992298690573,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.7833333015441895,0,16.144044876098633,22.68406105041504,-0.1063829809427261,-0.1875,0.0,0,1
chassis,1684826992308806541,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.766666650772095,0,16.3881893157959,22.66117286682129,-0.1063829809427261,-0.125,0.0,0,1
chassis,1684826992318696204,38.011508,113.629225,0.0,113.629225,1.0,0.0,0.0,3.766666650772095,0,16.3881893157959,22.66117286682129,-0.1063829809427261,-0.125,0.0,0,1
