mode,timestamp,gps.latitude,gps.longitude.fix,gps.altitude,gps.longitude.raw,chassis_gps.gps_valid,chassis_gps.is_gps_fault,chassis_gps.gps_speed,speed_mps,fuel_range_m,throttle_percentage,brake_percentage,steering_percentage,steering_torque_nm,parking_brake,error_code,gear_location
chassis,1684913966918430473,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.233333110809326,0,15.849546432495115,21.516746520996094,0.4255319237709045,0.4375,0.0,0,1
chassis,1684913966928381183,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.219444274902344,0,15.81750202178955,21.516746520996094,0.4468085169792175,0.4375,0.0,0,1
chassis,1684913966938395267,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.219444274902344,0,15.81750202178955,21.516746520996094,0.4468085169792175,0.4375,0.0,0,1
chassis,1684913966948424696,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.219444274902344,0,15.753414154052734,21.441978454589844,0.4468085169792175,0.4375,0.0,0,1
chassis,1684913966958382501,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.202777862548828,0,15.753414154052734,21.441978454589844,0.4680851101875305,0.5,0.0,0,1
chassis,1684913966968434259,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.183333396911621,0,15.768672943115234,21.41298484802246,0.4893617033958435,0.5,0.0,0,1
chassis,1684913966978511783,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.183333396911621,0,15.768672943115234,21.41298484802246,0.4893617033958435,0.5,0.0,0,1
chassis,1684913966988355933,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.183333396911621,0,15.7854585647583,21.38857078552246,0.4893617033958435,0.5,0.0,0,1
chassis,1684913966998365036,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.172222137451172,0,15.7854585647583,21.38857078552246,0.5106382966041565,0.5,0.0,0,1
chassis,1684913967008394686,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.172222137451172,0,15.703059196472168,21.463340759277344,0.5106382966041565,0.5,0.0,0,1
chassis,1684913967018466067,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.1583333015441895,0,15.703059196472168,21.463340759277344,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967028494991,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.1583333015441895,0,15.736629486083984,21.40077781677246,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967038390852,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.144444465637207,0,15.736629486083984,21.40077781677246,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967048448521,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.144444465637207,0,15.7854585647583,21.30159378051757,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967058356341,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.136111259460449,0,15.7854585647583,21.30159378051757,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967068390702,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.136111259460449,0,15.7854585647583,21.35194969177246,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967078434371,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.119444370269775,0,15.849546432495115,21.35194969177246,0.5106382966041565,0.375,0.0,0,1
chassis,1684913967088331405,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.119444370269775,0,15.849546432495115,21.35194969177246,0.5106382966041565,0.375,0.0,0,1
chassis,1684913967098341236,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.108333110809326,0,15.849546432495115,21.217670440673828,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967108378726,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.108333110809326,0,15.849546432495115,21.217670440673828,0.5106382966041565,0.4375,0.0,0,1
chassis,1684913967118356019,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.099999904632568,0,15.963988304138184,21.272602081298828,0.5106382966041565,0.375,0.0,0,1
chassis,1684913967128451273,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.099999904632568,0,15.963988304138184,21.272602081298828,0.5106382966041565,0.375,0.0,0,1
chassis,1684913967138434499,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.099999904632568,0,16.192874908447266,21.19478225708008,0.5106382966041565,0.375,0.0,0,1
chassis,1684913967148395358,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.088889122009277,0,16.192874908447266,21.19478225708008,0.5319148898124695,0.4375,0.0,0,1
chassis,1684913967158359368,38.01343633333333,113.63442006666664,0.0,113.61783166666665,1.0,0.0,0.0,4.072222232818604,0,16.4034481048584,21.124589920043945,0.5531914830207825,0.4375,0.0,0,1
